MATRICULA,MEDIA_CONSUMO,DESVIO_PADRAO_CONSUMO,CONSUMO_MINIMO,CONSUMO_MAXIMO,CATEGORIA,CONTAGEM_MATRICULA,FRAUDADOR
17107085,7.58,1.62,4.0,10.0,1,0,0
17107086,1.33,2.35,0.0,6.0,1,1,1
17107090,6.0,0.0,6.0,6.0,1,0,0
17107091,9.0,9.51,2.0,37.0,1,0,0
17107094,0.0,0.0,0.0,0.0,1,0,0
17107110,29.0,100.46,0.0,348.0,1,1,1
17107125,8.0,4.05,0.0,15.0,1,0,0
17107154,5.42,1.16,4.0,7.0,1,0,0
17107155,7.75,1.76,5.0,12.0,1,0,0
17107157,28.17,3.1,24.0,33.0,1,0,0
17107158,44.33,15.2,31.0,89.0,1,1,1
17107159,2.67,0.58,2.0,3.0,1,0,0
17107160,4.25,0.87,3.0,6.0,1,0,0
17107161,1.5,0.9,0.0,3.0,1,2,1
17107164,20.83,4.0,17.0,30.0,1,0,0
17107166,6.5,1.93,4.0,11.0,1,2,1
17107167,54.5,23.64,0.0,105.0,1,0,0
17107175,3.08,1.38,1.0,5.0,1,0,0
17107178,0.0,0.0,0.0,0.0,1,0,0
17107181,26.92,7.81,21.0,50.0,1,0,0
17107184,0.0,0.0,0.0,0.0,1,0,0
17107187,5.08,2.19,0.0,9.0,1,0,0
17107190,6.0,1.35,4.0,9.0,1,0,0
17107192,47.33,9.74,24.0,61.0,2,0,0
17107196,12.0,13.3,0.0,33.0,1,2,1
17107197,17.67,16.77,7.0,37.0,1,0,0
17107198,13.0,17.24,0.0,42.0,1,1,1
17107199,10.42,5.16,7.0,26.0,1,0,0
17107200,16.0,4.99,10.0,24.0,1,0,0
17107202,14.33,6.34,8.0,25.0,2,0,0
17107203,1.75,0.62,1.0,3.0,1,0,0
17107205,41.17,8.98,18.0,51.0,1,0,0
17107207,28.25,3.4,25.0,33.0,1,2,1
17107208,8.75,0.97,7.0,10.0,1,0,0
17107210,0.0,0.0,0.0,0.0,1,0,0
17107218,8.67,5.8,2.0,19.0,1,2,1
17107219,0.0,0.0,0.0,0.0,1,1,1
17107228,0.0,0.0,0.0,0.0,1,2,1
17107232,0.0,0.0,0.0,0.0,1,0,0
17107233,2.0,2.37,0.0,8.0,1,0,0
17107236,0.0,0.0,0.0,0.0,1,0,0
17107237,6.75,5.26,3.0,23.0,1,0,0
17107238,4.92,3.85,2.0,13.0,1,0,0
17107239,2.33,1.3,1.0,6.0,1,0,0
17107253,0.0,0.0,0.0,0.0,1,1,1
17107255,0.0,0.0,0.0,0.0,1,6,1
17107256,1.5,1.24,0.0,5.0,1,0,0
17107257,21.33,7.41,13.0,42.0,1,0,0
17107258,0.0,0.0,0.0,0.0,1,0,0
17107259,1.0,0.6,0.0,2.0,1,0,0
17107264,0.0,0.0,0.0,0.0,1,0,0
17107268,3.5,1.73,1.0,6.0,1,0,0
17107269,1.5,0.67,1.0,3.0,1,0,0
17107271,2.25,0.97,0.0,3.0,1,0,0
17107272,2.25,1.42,0.0,5.0,1,0,0
17107274,1.42,1.62,0.0,6.0,1,1,1
17107275,0.0,0.0,0.0,0.0,1,1,1
17107277,3.0,2.89,0.0,7.0,1,0,0
17107298,4.58,0.79,3.0,6.0,1,0,0
17107300,0.0,0.0,0.0,0.0,1,1,1
17107301,0.0,0.0,0.0,0.0,1,1,1
17107304,2.17,5.49,0.0,19.0,1,1,1
17107305,4.0,4.45,0.0,15.0,1,0,0
17107306,0.0,0.0,0.0,0.0,1,0,0
17107307,0.0,0.0,0.0,0.0,1,1,1
17107308,0.0,0.0,0.0,0.0,1,0,0
17107309,5.92,1.56,4.0,10.0,1,0,0
17107311,0.0,0.0,0.0,0.0,1,0,0
17107319,48.67,4.05,43.0,56.0,1,0,0
17107322,0.0,0.0,0.0,0.0,1,0,0
17107324,11.25,8.66,0.0,26.0,1,1,1
17107325,19.08,2.97,13.0,25.0,1,0,0
17107329,30.42,18.73,0.0,65.0,1,2,1
17107330,0.0,0.0,0.0,0.0,1,2,1
17107331,13.0,14.53,0.0,54.0,1,0,0
17107332,16.25,1.91,13.0,20.0,1,0,0
17107333,4.67,3.82,2.0,16.0,1,0,0
17107335,2.08,4.89,0.0,17.0,1,2,1
17107337,206.25,88.78,123.0,344.0,1,0,0
17107350,7.75,7.5,0.0,29.0,1,0,0
17107368,0.25,0.46,0.0,1.0,1,1,1
17107369,0.0,0.0,0.0,0.0,1,0,0
17107372,5.83,4.13,0.0,15.0,1,6,1
17107373,10.75,4.58,0.0,21.0,1,0,0
17107374,0.0,0.0,0.0,0.0,1,2,1
17107376,4.5,1.38,3.0,7.0,1,2,1
17107384,8.29,9.71,0.0,28.0,1,1,1
17107403,16.0,2.37,13.0,19.0,1,0,0
17107406,9.75,1.76,7.0,14.0,1,1,1
17107411,45.25,14.98,31.0,80.0,1,1,1
17107417,15.42,5.09,7.0,27.0,1,0,0
17107418,10.25,7.4,2.0,23.0,1,1,1
17107421,13.42,3.82,10.0,23.0,2,1,1
17107422,2.83,0.94,2.0,5.0,1,1,1
17107424,0.75,0.75,0.0,2.0,1,0,0
17107426,6.17,1.85,4.0,10.0,1,0,0
17107428,0.0,0.0,0.0,0.0,1,0,0
17107429,7.92,5.26,0.0,20.0,1,2,1
17107430,13.5,11.56,5.0,46.0,1,2,1
17107433,15.5,4.5,8.0,21.0,1,0,0
17107435,16.83,9.08,0.0,41.0,1,0,0
17107441,0.0,0.0,0.0,0.0,1,0,0
17107442,0.0,0.0,0.0,0.0,1,0,0
17107444,0.0,0.0,0.0,0.0,1,0,0
17107448,2.58,1.0,1.0,5.0,1,0,0
17107449,1.08,0.79,0.0,3.0,1,1,1
17107451,0.67,0.49,0.0,1.0,1,0,0
17107452,0.0,0.0,0.0,0.0,1,0,0
17107454,35.67,6.95,27.0,52.0,1,0,0
17107455,13.75,2.8,10.0,20.0,1,2,1
17107457,0.0,0.0,0.0,0.0,1,0,0
17107460,2.08,0.9,1.0,4.0,1,1,1
17107462,14.58,5.28,8.0,26.0,1,0,0
17107463,10.33,5.03,3.0,19.0,1,0,0
17107464,4.17,2.52,1.0,7.0,1,1,1
17107497,11.58,14.67,5.0,53.0,1,0,0
17107500,6.25,7.23,2.0,17.0,1,0,0
17107505,14.83,4.93,9.0,23.0,1,0,0
17107506,0.0,0.0,0.0,0.0,1,0,0
17107507,141.58,21.12,120.0,181.0,1,0,0
17107508,0.0,0.0,0.0,0.0,1,0,0
17107512,75.83,15.42,50.0,107.0,1,0,0
17107530,28.0,2.16,26.0,31.0,1,0,0
17107539,40.33,11.96,26.0,73.0,1,0,0
17107543,0.0,0.0,0.0,0.0,1,2,1
17107547,115.08,22.35,55.0,145.0,1,0,0
17107548,29.08,9.25,8.0,44.0,1,0,0
17107552,2.5,1.83,1.0,7.0,1,0,0
17107564,0.25,0.45,0.0,1.0,1,1,1
17107567,0.0,0.0,0.0,0.0,1,0,0
17107572,14.5,7.94,0.0,23.0,1,1,1
17107584,0.0,0.0,0.0,0.0,1,1,1
17107585,2.0,2.83,0.0,4.0,1,0,0
17107586,29.6,6.43,23.0,40.0,1,0,0
17107587,6.5,2.12,5.0,8.0,1,1,1
17107589,25.6,2.3,23.0,29.0,1,0,0
17107595,9.17,2.95,6.0,18.0,1,0,0
17107596,8.0,1.41,7.0,9.0,1,0,0
17107600,8.0,4.55,4.0,14.0,1,3,1
17107601,30.83,15.91,0.0,70.0,2,0,0
17107602,5.33,2.39,2.0,10.0,1,1,1
17107609,37.33,4.33,34.0,48.0,1,1,1
17107610,28.92,7.39,18.0,42.0,1,0,0
17107612,6.42,5.18,0.0,19.0,1,1,1
17107614,7.75,9.27,1.0,35.0,1,0,0
17107621,0.0,0.0,0.0,0.0,1,0,0
17107623,11.75,3.17,8.0,17.0,1,0,0
17107628,0.0,0.0,0.0,0.0,1,2,1
17107635,58.0,2.16,55.0,60.0,1,0,0
17107637,4.0,0.85,3.0,6.0,1,3,1
17107645,1.42,1.62,0.0,5.0,1,0,0
17107652,4.42,9.98,0.0,29.0,2,0,0
17107662,18.45,45.24,0.0,144.0,1,1,1
17107663,10.83,4.11,7.0,22.0,1,0,0
17107664,11.92,3.94,7.0,21.0,1,0,0
17107669,26.25,36.87,8.0,139.0,1,0,0
17107676,17.25,5.43,7.0,27.0,1,1,1
17107681,19.25,14.96,0.0,53.0,1,0,0
17107690,13.58,6.86,3.0,32.0,1,0,0
17107692,0.0,0.0,0.0,0.0,1,0,0
17107694,37.83,11.17,13.0,48.0,1,0,0
17107696,12.0,4.18,8.0,19.0,1,1,1
17107713,3.92,0.9,3.0,6.0,1,0,0
17107797,11.67,3.83,8.0,17.0,1,1,1
17107804,18.92,16.61,4.0,57.0,1,1,1
17107809,5.6,4.22,3.0,13.0,1,0,0
17107814,0.0,0.0,0.0,0.0,1,0,0
17107818,25.0,2.83,23.0,27.0,1,0,0
17107819,54.92,9.45,44.0,75.0,1,1,1
17107826,5.58,1.16,4.0,8.0,1,1,1
17107840,18.58,6.07,6.0,32.0,1,0,0
17107843,7.5,8.33,0.0,31.0,1,1,1
17107851,0.0,0.0,0.0,0.0,1,0,0
17107864,4.17,3.24,2.0,14.0,1,0,0
17107865,1.6,0.55,1.0,2.0,1,3,1
17107871,6.42,1.0,5.0,8.0,1,0,0
17107874,24.58,4.66,18.0,34.0,1,0,0
17107876,10.67,1.23,9.0,14.0,1,0,0
17107878,0.0,0.0,0.0,0.0,1,0,0
17107907,6.92,6.02,0.0,21.0,1,1,1
17107908,13.33,5.82,0.0,27.0,1,2,1
17107910,20.25,3.05,16.0,27.0,1,0,0
17107911,2.58,0.67,2.0,4.0,1,0,0
17107912,13.67,2.93,10.0,19.0,1,0,0
17107914,28.25,3.31,22.0,32.0,1,1,1
17107917,12.8,3.63,9.0,18.0,1,1,1
17107918,1.25,0.62,0.0,2.0,1,0,0
17107934,14.0,4.02,9.0,23.0,1,0,0
17107936,0.38,0.52,0.0,1.0,1,0,0
17107939,0.58,0.67,0.0,2.0,1,1,1
17107941,15.6,3.44,11.0,19.0,1,1,1
17107949,36.25,10.71,20.0,48.0,1,1,1
17107964,2.92,1.73,0.0,6.0,1,1,1
17107965,20.25,2.01,16.0,23.0,1,0,0
17107984,34.0,1.41,33.0,35.0,1,0,0
17107998,8.67,8.51,4.0,30.0,1,0,0
17108006,0.0,0.0,0.0,0.0,1,0,0
17108012,24.5,4.95,21.0,28.0,1,5,1
17108023,15.44,1.81,13.0,18.0,1,1,1
17108033,4.0,2.17,1.0,8.0,1,0,0
17108035,6.5,6.74,0.0,23.0,1,0,0
17108039,2.83,1.99,0.0,6.0,1,0,0
17108040,26.08,6.93,13.0,38.0,1,0,0
17108049,3.5,2.07,1.0,8.0,1,2,1
17108052,8.92,1.93,6.0,12.0,1,0,0
17108061,0.0,0.0,0.0,0.0,1,0,0
17108066,17.75,2.87,16.0,22.0,1,1,1
17108082,4.5,0.71,4.0,5.0,1,0,0
17108086,18.5,6.23,4.0,30.0,1,0,0
17108087,7.58,3.18,2.0,13.0,1,2,1
17108094,13.75,9.39,0.0,27.0,1,0,0
17108099,5.33,3.96,0.0,11.0,1,1,1
17108109,6.92,18.45,0.0,64.0,1,0,0
17108112,15.67,5.35,8.0,25.0,1,0,0
17108124,34.08,11.4,18.0,52.0,1,0,0
17108126,0.0,0.0,0.0,0.0,1,0,0
17108135,0.0,0.0,0.0,0.0,2,1,1
17108140,37.08,32.17,0.0,102.0,1,1,1
17108151,8.0,1.76,4.0,10.0,1,0,0
17108155,12.17,3.61,4.0,18.0,1,0,0
17108158,2.17,1.03,1.0,4.0,1,1,1
17108166,4.0,1.76,2.0,8.0,1,0,0
17108188,9.58,3.29,6.0,18.0,1,0,0
17108190,16.08,6.58,0.0,28.0,1,0,0
17108192,32.83,6.49,23.0,49.0,1,0,0
17108204,2.25,1.86,1.0,7.0,1,0,0
17108227,0.0,0.0,0.0,0.0,1,0,0
17108232,0.0,0.0,0.0,0.0,1,1,1
17108236,9.33,1.72,5.0,11.0,1,0,0
17108239,1.08,3.75,0.0,13.0,1,5,1
17108248,4.5,0.71,4.0,5.0,1,0,0
17108249,51.0,21.21,36.0,66.0,1,0,0
17108252,13.58,3.58,9.0,19.0,1,0,0
17108253,1.0,1.13,0.0,4.0,1,1,1
17108254,0.0,0.0,0.0,0.0,1,0,0
17108256,12.75,6.88,6.0,29.0,2,0,0
17108258,0.0,0.0,0.0,0.0,1,0,0
17108277,0.0,0.0,0.0,0.0,1,0,0
17108336,13.33,6.65,3.0,26.0,1,0,0
17108349,1.25,1.5,0.0,3.0,1,0,0
17108355,2.83,1.59,1.0,6.0,1,2,1
17108360,5.91,2.77,1.0,12.0,1,1,1
17108362,2.83,0.83,1.0,4.0,1,0,0
17108363,0.33,0.89,0.0,3.0,1,0,0
17108374,3.5,1.88,2.0,7.0,1,3,1
17108384,216.75,77.71,132.0,340.0,2,0,0
17108385,6.5,4.76,0.0,14.0,1,0,0
17108389,0.0,0.0,0.0,0.0,1,0,0
17108395,0.83,0.72,0.0,2.0,1,3,1
17108399,8.08,2.43,5.0,11.0,1,0,0
17108404,30.08,5.81,21.0,40.0,1,0,0
17108405,12.08,3.26,8.0,19.0,1,0,0
17108406,11.33,6.57,4.0,27.0,1,0,0
17108407,4.08,1.31,3.0,7.0,1,2,1
17108408,35.5,35.38,14.0,139.0,1,0,0
17108410,30.83,5.29,23.0,39.0,1,0,0
17108411,1.17,0.58,0.0,2.0,1,0,0
17108412,4.67,1.23,3.0,7.0,1,0,0
17108416,4.0,6.8,0.0,23.0,1,3,1
17108417,1.5,1.31,0.0,5.0,1,0,0
17108418,6.83,2.25,3.0,10.0,1,0,0
17108424,4.25,0.97,2.0,5.0,2,0,0
17108425,10.43,5.77,3.0,21.0,1,0,0
17108426,30.92,36.01,0.0,142.0,1,0,0
17108428,44.67,47.63,0.0,157.0,1,4,1
17108429,12.67,5.94,5.0,22.0,1,0,0
17108430,10.42,1.98,7.0,13.0,1,2,1
17108431,4.0,4.11,1.0,16.0,1,1,1
17108441,4.17,0.83,3.0,6.0,1,1,1
17108443,0.0,0.0,0.0,0.0,1,2,1
17108445,4.33,5.93,0.0,16.0,1,0,0
17108471,26.5,2.52,24.0,30.0,1,1,1
17108472,5.58,2.39,2.0,9.0,1,0,0
17108477,16.17,3.3,11.0,20.0,1,0,0
17108478,10.83,3.64,8.0,21.0,1,0,0
17108487,41.5,49.5,8.0,180.0,1,1,1
17108489,22.08,9.57,11.0,46.0,1,1,1
17108490,23.08,9.39,10.0,38.0,1,0,0
17108492,9.33,4.83,4.0,23.0,1,0,0
17108493,15.17,42.78,2.0,151.0,1,0,0
17108497,19.83,14.19,0.0,57.0,1,2,1
17108502,56.75,185.54,0.0,645.0,2,1,1
17108505,5.5,1.51,4.0,9.0,1,0,0
17108509,11.58,37.93,0.0,132.0,1,1,1
17108512,0.17,0.39,0.0,1.0,1,0,0
17108514,0.0,0.0,0.0,0.0,1,1,1
17108522,22.14,6.09,15.0,32.0,1,2,1
17108523,0.0,0.0,0.0,0.0,1,0,0
17108524,0.0,0.0,0.0,0.0,1,0,0
17108525,0.0,0.0,0.0,0.0,1,0,0
17108529,15.08,7.03,7.0,25.0,1,0,0
17108530,2.75,2.26,0.0,7.0,1,0,0
17108552,1.0,0.0,1.0,1.0,1,0,0
17108561,22.08,10.98,10.0,49.0,1,0,0
17108563,6.5,3.68,3.0,17.0,1,0,0
17108564,0.42,0.67,0.0,2.0,2,0,0
17108567,14.08,3.42,6.0,20.0,1,0,0
17108568,5.17,4.32,2.0,18.0,1,0,0
17108570,31.83,5.92,20.0,42.0,2,0,0
17108606,289.67,208.72,191.0,936.0,1,1,1
17108607,10.08,3.15,5.0,15.0,1,0,0
17108608,189.33,73.23,103.0,366.0,1,0,0
17108612,13.58,10.64,5.0,46.0,1,1,1
17108613,19.67,3.42,16.0,28.0,1,0,0
17108616,7.75,1.71,5.0,10.0,1,0,0
17108617,95.58,13.63,65.0,111.0,1,1,1
17108618,0.0,0.0,0.0,0.0,1,1,1
17108620,7.75,1.29,6.0,10.0,1,0,0
17108629,0.0,0.0,0.0,0.0,1,0,0
17108634,3.33,2.08,1.0,5.0,1,0,0
17108638,19.67,3.6,12.0,25.0,1,0,0
17108639,23.5,19.98,2.0,76.0,1,1,1
17108642,38.5,17.46,27.0,77.0,1,0,0
17108643,15.0,4.51,7.0,24.0,1,0,0
17108644,12.58,2.71,9.0,17.0,1,0,0
17108646,0.0,0.0,0.0,0.0,1,0,0
17108647,38.0,3.25,32.0,42.0,1,0,0
17108648,5.83,2.33,0.0,9.0,1,0,0
17108649,40.75,10.55,28.0,64.0,2,0,0
17108650,7.36,7.95,0.0,21.0,1,0,0
17108652,9.83,2.04,7.0,13.0,1,0,0
17108653,0.0,0.0,0.0,0.0,1,1,1
17108654,1.17,0.83,0.0,2.0,1,0,0
17108655,0.0,0.0,0.0,0.0,1,0,0
17108659,0.0,0.0,0.0,0.0,1,0,0
17108660,11.5,4.12,6.0,18.0,1,0,0
17108661,0.0,0.0,0.0,0.0,1,0,0
17108662,6.83,1.47,5.0,9.0,1,1,1
17108666,218.33,99.87,101.0,351.0,1,1,1
17108669,0.0,0.0,0.0,0.0,1,1,1
17108671,81.17,51.11,52.0,214.0,1,0,0
17108672,9.58,2.07,6.0,14.0,1,0,0
17108673,2.83,2.25,0.0,8.0,1,0,0
17108678,7.42,1.73,5.0,11.0,1,1,1
17108680,32.5,17.3,15.0,61.0,1,0,0
17108689,5.17,1.59,3.0,8.0,1,0,0
17108690,12.17,5.11,4.0,21.0,1,0,0
17108692,0.0,0.0,0.0,0.0,1,0,0
17108694,9.92,1.51,8.0,14.0,1,1,1
17108699,4.67,2.23,0.0,10.0,1,0,0
17108701,9.0,4.9,1.0,22.0,1,0,0
17108702,9.17,3.33,0.0,13.0,1,0,0
17108709,3.67,2.99,0.0,10.0,1,0,0
17108711,6.0,1.21,3.0,8.0,1,0,0
17108712,0.0,0.0,0.0,0.0,1,1,1
17108713,0.0,0.0,0.0,0.0,1,0,0
17108720,17.83,7.23,7.0,25.0,1,1,1
17108728,14.83,4.51,11.0,27.0,1,1,1
17108730,2.5,0.8,1.0,4.0,1,0,0
17108733,5.42,2.68,2.0,12.0,1,0,0
17108744,10.42,6.24,0.0,26.0,1,0,0
17108747,5.42,6.54,0.0,16.0,1,0,0
17108749,3.08,0.51,2.0,4.0,1,0,0
17108754,0.0,0.0,0.0,0.0,1,1,1
17108756,13.75,8.64,0.0,27.0,1,0,0
17108773,0.0,0.0,0.0,0.0,1,10,1
17108782,3.42,2.54,0.0,10.0,1,0,0
17108791,5.83,2.48,0.0,9.0,1,0,0
17108793,1.42,1.0,0.0,3.0,1,1,1
17108794,0.75,0.45,0.0,1.0,1,1,1
17108796,21.92,3.48,17.0,29.0,1,1,1
17108798,0.67,2.31,0.0,8.0,1,0,0
17108806,0.0,0.0,0.0,0.0,1,2,1
17108808,11.25,7.81,7.0,29.0,1,2,1
17108830,3.58,3.5,0.0,13.0,1,3,1
17108833,11.0,12.33,3.0,29.0,1,0,0
17108845,0.0,0.0,0.0,0.0,1,1,1
17108847,0.0,0.0,0.0,0.0,1,2,1
17108852,1.92,2.94,0.0,8.0,1,3,1
17108853,14.0,3.74,7.0,23.0,1,0,0
17108854,15.25,7.37,4.0,30.0,1,1,1
17108855,12.33,4.56,8.0,22.0,1,1,1
17108857,7.25,1.29,5.0,9.0,1,2,1
17108859,14.75,2.77,12.0,23.0,1,0,0
17108860,12.5,5.28,7.0,25.0,1,0,0
17108861,18.17,2.04,16.0,23.0,1,2,1
17108862,1.33,0.78,0.0,3.0,1,0,0
17108863,13.67,3.03,10.0,19.0,1,1,1
17108868,22.83,7.65,15.0,42.0,1,1,1
17108869,32.25,4.67,27.0,43.0,1,1,1
17108870,26.0,27.48,12.0,112.0,1,1,1
17108876,0.0,0.0,0.0,0.0,1,0,0
17108882,16.42,8.62,7.0,39.0,1,0,0
17108883,0.08,0.29,0.0,1.0,1,2,1
17108884,28.75,4.54,21.0,36.0,1,0,0
17108895,1.08,0.51,0.0,2.0,1,1,1
17108896,8.33,6.54,0.0,20.0,1,4,1
17108898,9.25,6.22,2.0,22.0,1,0,0
17108899,2.5,1.17,1.0,4.0,1,1,1
17108906,8.42,5.5,2.0,19.0,1,0,0
17108909,13.83,18.15,3.0,66.0,1,0,0
17108917,16.58,24.6,0.0,65.0,1,1,1
17108937,4.0,10.45,0.0,35.0,1,1,1
17108940,6.08,2.57,3.0,13.0,1,0,0
17108949,1.25,0.75,0.0,2.0,1,0,0
17108953,0.0,0.0,0.0,0.0,1,0,0
17108973,40.67,12.45,24.0,64.0,1,0,0
17108975,7.67,3.8,3.0,18.0,1,0,0
17108977,0.75,0.87,0.0,3.0,1,1,1
17109010,48.42,3.58,40.0,53.0,1,0,0
17109019,20.25,1.76,18.0,24.0,1,1,1
17109024,6.25,5.56,0.0,13.0,1,3,1
17109025,22.33,2.02,19.0,26.0,1,0,0
17109026,5.0,1.41,3.0,6.0,1,0,0
17109040,0.0,0.0,0.0,0.0,1,0,0
17109045,0.0,0.0,0.0,0.0,1,0,0
17109050,5.92,2.35,2.0,9.0,1,0,0
17109053,1.88,2.47,0.0,7.0,1,2,1
17109059,21.5,2.65,16.0,26.0,1,0,0
17109061,0.0,0.0,0.0,0.0,1,0,0
17109065,2.75,3.31,1.0,13.0,1,0,0
17109066,20.08,4.29,7.0,23.0,1,1,1
17109068,0.0,0.0,0.0,0.0,1,0,0
17109069,3.75,0.97,2.0,5.0,1,0,0
17109072,0.0,0.0,0.0,0.0,1,0,0
17109076,230.67,100.63,43.0,403.0,1,1,1
17109082,0.0,0.0,0.0,0.0,1,0,0
17109084,13.17,6.94,0.0,22.0,1,0,0
17109085,0.0,0.0,0.0,0.0,1,0,0
17109086,8.58,2.43,4.0,13.0,1,0,0
17109087,0.0,0.0,0.0,0.0,1,1,1
17109088,12.83,8.2,0.0,27.0,1,0,0
17109092,35.75,17.49,0.0,66.0,1,2,1
17109095,19.5,4.17,9.0,24.0,1,1,1
17109097,0.0,0.0,0.0,0.0,1,3,1
17109099,43.25,15.33,32.0,85.0,1,0,0
17109119,0.0,0.0,0.0,0.0,1,0,0
17109128,9.08,3.23,6.0,18.0,1,0,0
17109133,0.0,0.0,0.0,0.0,1,0,0
17109135,4.08,10.69,0.0,38.0,1,1,1
17109140,5.58,4.96,2.0,20.0,1,0,0
17109143,1.75,2.73,0.0,10.0,1,1,1
17109144,0.0,0.0,0.0,0.0,1,0,0
17109145,183.0,20.44,162.0,224.0,2,1,1
17109150,11.08,12.0,0.0,36.0,1,1,1
17109157,2.5,1.09,1.0,5.0,1,1,1
17109159,0.0,0.0,0.0,0.0,1,4,1
17109161,0.25,0.5,0.0,1.0,1,0,0
17109164,13.58,7.37,5.0,28.0,1,0,0
17109166,0.0,0.0,0.0,0.0,1,1,1
17109167,21.83,5.11,16.0,33.0,1,2,1
17109172,0.17,0.39,0.0,1.0,1,1,1
17109176,19.83,3.93,16.0,28.0,1,0,0
17109177,11.92,31.29,0.0,109.0,1,2,1
17109178,2.5,1.38,1.0,6.0,1,0,0
17109179,0.0,0.0,0.0,0.0,1,0,0
17109181,8.17,7.28,2.0,23.0,1,0,0
17109187,2.33,1.3,1.0,6.0,1,0,0
17109189,3.0,3.1,0.0,12.0,1,0,0
17109190,1.0,0.0,1.0,1.0,1,0,0
17109194,2.89,8.3,0.0,25.0,1,0,0
17109198,0.0,0.0,0.0,0.0,1,3,1
17109201,2.42,2.27,0.0,8.0,1,0,0
17109204,18.83,7.94,9.0,39.0,1,0,0
17109205,23.25,24.77,5.0,97.0,1,1,1
17109210,0.0,0.0,0.0,0.0,1,0,0
17109211,75.67,18.39,50.0,104.0,1,0,0
17109216,0.0,0.0,0.0,0.0,1,1,1
17109222,0.0,0.0,0.0,0.0,1,0,0
17109224,9.42,2.84,3.0,14.0,1,0,0
17109233,3.58,2.57,2.0,9.0,1,0,0
17109234,4.33,3.17,0.0,12.0,1,1,1
17109236,0.0,0.0,0.0,0.0,1,2,1
17109247,26.08,16.06,0.0,70.0,1,1,1
17109262,1.75,0.75,1.0,3.0,1,0,0
17109283,0.0,0.0,0.0,0.0,1,0,0
17109285,34.44,6.41,23.0,42.0,1,2,1
17109296,0.0,0.0,0.0,0.0,1,0,0
17109305,20.92,3.82,16.0,30.0,1,0,0
17109322,0.0,0.0,0.0,0.0,1,0,0
17109323,0.0,0.0,0.0,0.0,1,0,0
17109334,0.0,0.0,0.0,0.0,1,0,0
17109337,6.17,12.64,0.0,44.0,1,2,1
17109339,0.0,0.0,0.0,0.0,1,0,0
17109342,8.5,3.09,6.0,18.0,1,0,0
17109346,2.86,2.85,0.0,6.0,1,1,1
17109378,10.5,4.23,7.0,21.0,1,0,0
17109391,0.0,0.0,0.0,0.0,1,0,0
17109393,0.0,0.0,0.0,0.0,1,0,0
17109394,0.0,0.0,0.0,0.0,1,0,0
17109395,0.0,0.0,0.0,0.0,1,0,0
17109410,11.92,3.2,7.0,19.0,1,0,0
17109418,0.0,0.0,0.0,0.0,1,0,0
17109420,2.58,5.92,0.0,19.0,1,0,0
17109425,0.0,0.0,0.0,0.0,1,3,1
17109426,0.08,0.29,0.0,1.0,1,4,1
17109427,13.08,5.57,8.0,26.0,1,0,0
17109431,11.67,4.77,0.0,16.0,1,1,1
17109433,19.5,1.73,18.0,22.0,1,2,1
17109442,2.83,1.8,0.0,7.0,1,1,1
17109448,0.0,0.0,0.0,0.0,1,0,0
17109449,0.17,0.58,0.0,2.0,1,2,1
17109463,24.08,14.9,0.0,53.0,1,1,1
17109466,2.0,3.07,0.0,11.0,1,0,0
17109472,17.25,4.47,9.0,25.0,1,0,0
17109477,23.0,0.0,23.0,23.0,1,1,1
17109483,3.33,0.78,2.0,4.0,1,1,1
17109484,0.5,0.8,0.0,2.0,1,2,1
17109485,0.58,0.51,0.0,1.0,1,0,0
17109491,0.67,1.23,0.0,4.0,1,6,1
17109510,4.92,3.4,0.0,10.0,1,0,0
17109512,27.33,10.72,16.0,48.0,1,0,0
17109513,0.08,0.29,0.0,1.0,1,0,0
17109514,56.25,194.86,0.0,675.0,1,1,1
17109522,6.83,2.98,5.0,16.0,1,0,0
17109532,4.17,5.73,0.0,19.0,1,0,0
17109533,0.0,0.0,0.0,0.0,1,0,0
17109534,3.42,3.63,0.0,9.0,1,0,0
17109535,19.75,12.68,8.0,57.0,1,1,1
17109540,0.0,0.0,0.0,0.0,1,4,1
17109542,10.17,4.45,0.0,17.0,1,3,1
17109546,6.92,1.44,5.0,10.0,1,0,0
17109549,0.0,0.0,0.0,0.0,1,6,1
17109553,18.5,3.4,14.0,26.0,1,0,0
17109564,4.92,2.39,1.0,8.0,1,0,0
17109571,0.0,0.0,0.0,0.0,1,0,0
17109577,14.42,6.1,7.0,28.0,1,0,0
17109579,3.33,3.94,0.0,10.0,1,2,1
17109580,1.92,0.67,1.0,3.0,1,0,0
17109582,0.0,0.0,0.0,0.0,1,1,1
17109587,0.0,0.0,0.0,0.0,1,1,1
17109588,0.0,0.0,0.0,0.0,1,0,0
17109591,7.83,1.95,6.0,12.0,1,0,0
17109594,6.0,1.41,4.0,8.0,1,0,0
17109596,2.75,3.85,0.0,12.0,1,1,1
17109617,12.17,3.38,9.0,22.0,1,0,0
17109623,0.0,0.0,0.0,0.0,1,0,0
17109628,0.0,0.0,0.0,0.0,1,0,0
17109633,0.0,0.0,0.0,0.0,1,0,0
17109639,21.33,7.14,11.0,39.0,1,0,0
17109647,0.08,0.29,0.0,1.0,1,0,0
17109658,15.0,5.35,10.0,21.0,1,1,1
17109665,11.25,7.12,0.0,24.0,1,0,0
17109698,0.67,0.89,0.0,3.0,1,1,1
